Order_ID,Order_Date,Customer_ID,Customer_Name,City,State,Region,Product_ID,Product_Name,Category,Brand,Quantity,Unit_Price,Discount_Percent,Sales,Cost,Profit,Payment_Mode,Delivery_Type,Delivery_Time_Minutes,Rating
ORD00153,2024-06-15,CUST0443,Customer 198,Ahmedabad,Gujarat,West,P112,Banana,Fruits & Vegetables,Parle,6,286.03,20,1372.94,1001.44,371.5,Card,Standard,59,3
ORD00154,2024-03-26,CUST0223,Customer 142,Bengaluru,Karnataka,South,P531,Curd,Dairy,Parle,5,164.54,15,699.29,415.22,284.07,Card,Express,33,4
ORD00155,2024-11-13,CUST0195,Customer 412,Hyderabad,Telangana,South,P982,Tea,Beverages,Blinkit Fresh,3,166.24,15,423.91,275.4,148.51,Card,Standard,37,5
ORD00156,2024-05-29,CUST0377,Customer 356,Hyderabad,Telangana,South,P748,Soap,Household,HUL,8,170.81,15,1161.51,976.39,185.12,Cash,Express,30,4
ORD00157,2024-10-08,CUST0014,Customer 488,Bhubaneswar,Odisha,East,P844,Onion,Fruits & Vegetables,HUL,4,304.27,20,973.66,588.07,385.59,Cash,Express,38,4
ORD00158,2024-07-12,CUST0038,Customer 230,Ludhiana,Punjab,North,P712,Butter,Dairy,HUL,4,141.29,5,536.9,410.5,126.4,Cash,Standard,44,5
ORD00159,2024-06-30,CUST0086,Customer 332,Mumbai,Maharashtra,West,P727,Cleaner,Household,Amul,2,72.5,5,137.75,102.94,34.81,Cash,Standard,58,4
ORD00160,2024-12-18,CUST0295,Customer 114,Mumbai,Maharashtra,West,P556,Tomato,Fruits & Vegetables,Blinkit Fresh,4,265.12,20,848.38,608.63,239.75,Card,Standard,59,5
ORD00161,2024-03-13,CUST0179,Customer 160,Hyderabad,Telangana,South,P451,Tea,Beverages,HUL,5,219.67,0,1098.35,642.34,456.01,UPI,Standard,32,4
ORD00162,2024-06-24,CUST0332,Customer 56,Ludhiana,Punjab,North,P793,Chips,Snacks,ITC,5,41.45,0,207.25,115.39,91.86,Cash,Express,43,3
ORD00163,2024-08-09,CUST0203,Customer 15,Hyderabad,Telangana,South,P855,Coffee,Beverages,Britannia,7,322.28,5,2143.16,1590.53,552.63,Card,Standard,34,3
ORD00164,2024-06-15,CUST0101,Customer 235,Bengaluru,Karnataka,South,P216,Onion,Fruits & Vegetables,Parle,2,403.76,20,646.02,391.54,254.48,Cash,Standard,43,5
ORD00165,2024-12-10,CUST0362,Customer 410,Bhubaneswar,Odisha,East,P404,Detergent,Household,Nestle,6,188.95,15,963.64,708.48,255.16,Cash,Express,30,3
ORD00166,2024-10-21,CUST0197,Customer 217,Hyderabad,Telangana,South,P290,Butter,Dairy,HUL,3,265.2,15,676.26,492.94,183.32,Cash,Express,45,3
ORD00167,2024-09-05,CUST0070,Customer 100,Ahmedabad,Gujarat,West,P934,Butter,Dairy,Tata,8,317.32,10,2284.7,1908.99,375.71,Cash,Standard,36,5
ORD00168,2024-05-20,CUST0116,Customer 276,Ahmedabad,Gujarat,West,P395,Coffee,Beverages,ITC,2,291.39,5,553.64,353.02,200.62,Card,Standard,45,5
ORD00169,2024-08-05,CUST0053,Customer 377,New Delhi,Delhi,North,P949,Shampoo,Household,Britannia,1,384.8,15,327.08,233.5,93.58,Card,Express,38,4
ORD00170,2024-12-29,CUST0313,Customer 324,Kolkata,West Bengal,East,P538,Apple,Fruits & Vegetables,ITC,4,409.14,20,1309.25,990.76,318.49,Cash,Express,60,3
ORD00171,2024-05-16,CUST0488,Customer 440,Bengaluru,Karnataka,South,P626,Shampoo,Household,Nestle,3,175.35,10,473.44,301.49,171.95,UPI,Standard,13,4
ORD00172,2024-10-22,CUST0324,Customer 138,Bengaluru,Karnataka,South,P742,Butter,Dairy,Tata,4,385.51,15,1310.73,913.37,397.36,Card,Standard,14,5
ORD00173,2024-02-17,CUST0375,Customer 498,Ludhiana,Punjab,North,P569,Cookies,Snacks,Blinkit Fresh,8,177.1,0,1416.8,1148.56,268.24,UPI,Standard,23,4
ORD00174,2024-09-05,CUST0404,Customer 176,Hyderabad,Telangana,South,P798,Namkeen,Snacks,Amul,6,282.71,5,1611.45,1159.99,451.46,UPI,Express,50,4
ORD00175,2024-12-18,CUST0466,Customer 68,New Delhi,Delhi,North,P765,Soft Drink,Beverages,Parle,1,496.08,15,421.67,257.51,164.16,UPI,Standard,15,5
ORD00176,2024-04-29,CUST0220,Customer 336,Bhubaneswar,Odisha,East,P193,Biscuits,Snacks,Nestle,1,210.24,10,189.22,145.28,43.94,UPI,Express,40,3
ORD00177,2024-09-01,CUST0037,Customer 118,Bengaluru,Karnataka,South,P492,Banana,Fruits & Vegetables,Nestle,6,412.21,15,2102.27,1593.96,508.31,Cash,Express,16,4
ORD00178,2024-11-28,CUST0085,Customer 226,Bhubaneswar,Odisha,East,P459,Coffee,Beverages,Britannia,3,52.84,20,126.82,70.07,56.75,Cash,Express,36,5
ORD00179,2024-08-07,CUST0162,Customer 406,Mumbai,Maharashtra,West,P243,Apple,Fruits & Vegetables,Britannia,2,303.0,15,515.1,337.63,177.47,Card,Express,25,5
ORD00180,2024-05-02,CUST0254,Customer 198,Kolkata,West Bengal,East,P215,Cheese,Dairy,Britannia,4,378.96,10,1364.26,1014.81,349.45,Card,Express,43,3
ORD00181,2024-02-07,CUST0009,Customer 301,Bhubaneswar,Odisha,East,P169,Energy Drink,Beverages,Amul,7,195.4,5,1299.41,1012.0,287.41,Card,Express,12,3
ORD00182,2024-05-22,CUST0043,Customer 159,Ahmedabad,Gujarat,West,P180,Soft Drink,Beverages,Britannia,2,327.46,20,523.94,385.0,138.94,UPI,Standard,35,5
ORD00183,2024-11-09,CUST0312,Customer 29,Ludhiana,Punjab,North,P416,Milk,Dairy,ITC,4,61.38,15,208.69,122.04,86.65,UPI,Express,55,3
ORD00184,2024-05-17,CUST0376,Customer 454,New Delhi,Delhi,North,P220,Popcorn,Snacks,Amul,5,100.14,5,475.66,368.6,107.06,Card,Standard,27,5
ORD00185,2024-03-21,CUST0131,Customer 396,Ludhiana,Punjab,North,P205,Soft Drink,Beverages,Nestle,6,46.61,20,223.73,134.25,89.48,UPI,Express,12,3
ORD00186,2024-12-01,CUST0215,Customer 115,Bengaluru,Karnataka,South,P429,Cookies,Snacks,Britannia,3,105.9,0,317.7,227.43,90.27,Card,Standard,27,3
ORD00187,2024-05-24,CUST0397,Customer 433,Kolkata,West Bengal,East,P418,Curd,Dairy,Blinkit Fresh,1,477.96,0,477.96,388.63,89.33,UPI,Standard,10,4
ORD00188,2024-04-10,CUST0376,Customer 462,Hyderabad,Telangana,South,P659,Soap,Household,Britannia,8,196.77,15,1338.04,1136.45,201.59,UPI,Express,36,3
ORD00189,2024-09-28,CUST0122,Customer 215,Hyderabad,Telangana,South,P603,Chips,Snacks,Amul,7,427.52,10,2693.38,1565.35,1128.03,UPI,Standard,15,3
ORD00190,2024-10-17,CUST0032,Customer 223,Hyderabad,Telangana,South,P778,Tea,Beverages,ITC,2,262.61,15,446.44,255.56,190.88,UPI,Standard,26,4
ORD00191,2024-10-26,CUST0056,Customer 80,Ahmedabad,Gujarat,West,P208,Juice,Beverages,ITC,4,55.85,5,212.23,125.39,86.84,Card,Standard,30,4
ORD00192,2024-12-17,CUST0156,Customer 424,Ludhiana,Punjab,North,P821,Juice,Beverages,Amul,8,147.2,0,1177.6,679.62,497.98,UPI,Standard,19,3
ORD00193,2024-07-26,CUST0438,Customer 232,Hyderabad,Telangana,South,P669,Detergent,Household,Britannia,5,144.88,5,688.18,384.92,303.26,UPI,Standard,16,3
ORD00194,2024-11-26,CUST0044,Customer 299,New Delhi,Delhi,North,P700,Curd,Dairy,Parle,4,415.36,10,1495.3,1130.28,365.02,UPI,Express,14,3
ORD00195,2024-10-20,CUST0222,Customer 421,Mumbai,Maharashtra,West,P841,Chips,Snacks,Tata,1,472.29,0,472.29,283.56,188.73,Card,Express,34,5
ORD00196,2024-11-13,CUST0316,Customer 126,Mumbai,Maharashtra,West,P762,Curd,Dairy,Parle,5,154.33,5,733.07,410.81,322.26,Card,Standard,45,4
ORD00197,2024-10-05,CUST0407,Customer 10,New Delhi,Delhi,North,P491,Coffee,Beverages,Blinkit Fresh,7,115.74,20,648.14,404.92,243.22,Card,Standard,32,5
ORD00198,2024-05-23,CUST0030,Customer 415,Bhubaneswar,Odisha,East,P583,Milk,Dairy,Blinkit Fresh,6,306.62,0,1839.72,1506.23,333.49,Cash,Express,20,3
ORD00199,2024-03-29,CUST0091,Customer 122,Bengaluru,Karnataka,South,P706,Detergent,Household,Blinkit Fresh,4,296.33,15,1007.52,661.38,346.14,Cash,Standard,47,3
ORD00200,2024-04-29,CUST0309,Customer 113,Kolkata,West Bengal,East,P120,Energy Drink,Beverages,HUL,5,104.27,0,521.35,300.86,220.49,UPI,Standard,49,3
ORD00201,2024-09-26,CUST0441,Customer 187,Hyderabad,Telangana,South,P174,Chips,Snacks,Blinkit Fresh,1,90.9,5,86.36,67.56,18.8,Cash,Standard,47,3
ORD00202,2024-03-30,CUST0363,Customer 496,Bhubaneswar,Odisha,East,P675,Curd,Dairy,Blinkit Fresh,7,400.08,15,2380.48,1772.87,607.61,UPI,Express,34,4
ORD00203,2024-11-04,CUST0163,Customer 472,Kolkata,West Bengal,East,P928,Onion,Fruits & Vegetables,Britannia,7,428.36,20,2398.82,1342.66,1056.16,Cash,Express,41,3
ORD00204,2024-12-09,CUST0328,Customer 374,Kolkata,West Bengal,East,P443,Namkeen,Snacks,HUL,3,325.37,0,976.11,777.47,198.64,UPI,Standard,23,3
ORD00205,2024-07-30,CUST0253,Customer 452,Ludhiana,Punjab,North,P487,Banana,Fruits & Vegetables,Blinkit Fresh,1,205.25,15,174.46,146.67,27.79,Cash,Standard,16,4
ORD00206,2024-02-07,CUST0176,Customer 88,Bengaluru,Karnataka,South,P484,Banana,Fruits & Vegetables,ITC,5,29.64,10,133.38,111.44,21.94,Cash,Express,45,3
ORD00207,2024-04-07,CUST0210,Customer 357,Bhubaneswar,Odisha,East,P667,Coffee,Beverages,Parle,7,95.41,0,667.87,433.67,234.2,Cash,Standard,29,3
ORD00208,2024-02-14,CUST0151,Customer 422,New Delhi,Delhi,North,P777,Cleaner,Household,HUL,8,93.72,10,674.78,371.9,302.88,UPI,Express,11,3
ORD00209,2024-12-04,CUST0136,Customer 47,Hyderabad,Telangana,South,P757,Tea,Beverages,Tata,5,396.74,15,1686.14,1174.78,511.36,UPI,Standard,34,4
ORD00210,2024-03-18,CUST0386,Customer 357,Hyderabad,Telangana,South,P783,Cookies,Snacks,Nestle,8,146.43,10,1054.3,758.33,295.97,UPI,Standard,44,4
ORD00211,2024-02-10,CUST0203,Customer 463,Bengaluru,Karnataka,South,P974,Toothpaste,Household,Amul,8,294.9,5,2241.24,1552.91,688.33,Cash,Express,17,4
ORD00212,2024-11-17,CUST0076,Customer 428,Bengaluru,Karnataka,South,P709,Curd,Dairy,Parle,1,223.22,15,189.74,115.85,73.89,Card,Express,15,4
ORD00213,2024-08-02,CUST0058,Customer 213,Ahmedabad,Gujarat,West,P253,Toothpaste,Household,ITC,1,397.54,20,318.03,230.98,87.05,Cash,Express,16,5
ORD00214,2024-01-20,CUST0089,Customer 142,Ludhiana,Punjab,North,P512,Juice,Beverages,ITC,7,334.3,20,1872.08,1371.65,500.43,Cash,Standard,12,4
ORD00215,2024-09-08,CUST0440,Customer 357,Kolkata,West Bengal,East,P801,Juice,Beverages,Nestle,6,29.71,10,160.43,103.2,57.23,UPI,Express,29,5
ORD00216,2024-07-27,CUST0380,Customer 249,Ahmedabad,Gujarat,West,P877,Energy Drink,Beverages,Blinkit Fresh,2,110.21,5,209.4,172.55,36.85,UPI,Express,14,4
ORD00217,2024-01-26,CUST0471,Customer 185,Mumbai,Maharashtra,West,P821,Curd,Dairy,Britannia,4,421.75,5,1602.65,897.36,705.29,Card,Standard,39,5
ORD00218,2024-08-30,CUST0301,Customer 283,Mumbai,Maharashtra,West,P458,Butter,Dairy,Blinkit Fresh,8,305.14,5,2319.06,1943.73,375.33,UPI,Standard,57,5
ORD00219,2024-11-27,CUST0116,Customer 347,Ludhiana,Punjab,North,P311,Tea,Beverages,Parle,3,429.83,5,1225.02,988.75,236.27,Cash,Standard,42,3
ORD00220,2024-06-05,CUST0365,Customer 496,Ludhiana,Punjab,North,P826,Cheese,Dairy,Parle,1,127.41,20,101.93,80.68,21.25,Card,Standard,32,4
ORD00221,2024-12-05,CUST0495,Customer 432,Kolkata,West Bengal,East,P959,Popcorn,Snacks,Blinkit Fresh,7,300.55,0,2103.85,1479.96,623.89,Cash,Standard,29,5
ORD00222,2024-11-29,CUST0153,Customer 97,Ludhiana,Punjab,North,P253,Namkeen,Snacks,Britannia,6,433.52,10,2341.01,1748.35,592.66,UPI,Standard,52,4
ORD00223,2024-10-19,CUST0418,Customer 98,Bengaluru,Karnataka,South,P451,Namkeen,Snacks,Britannia,7,214.21,0,1499.47,1086.98,412.49,Cash,Standard,52,4
ORD00224,2024-10-13,CUST0391,Customer 468,Kolkata,West Bengal,East,P287,Chips,Snacks,Blinkit Fresh,8,81.41,10,586.15,449.9,136.25,Cash,Express,24,4
ORD00225,2024-08-28,CUST0028,Customer 444,Hyderabad,Telangana,South,P749,Namkeen,Snacks,Nestle,5,301.07,15,1279.55,1030.5,249.05,Card,Express,42,3
ORD00226,2024-10-18,CUST0458,Customer 465,Ahmedabad,Gujarat,West,P568,Apple,Fruits & Vegetables,ITC,3,496.33,10,1340.09,901.56,438.53,Card,Express,59,3
ORD00227,2024-03-27,CUST0296,Customer 392,Ahmedabad,Gujarat,West,P262,Chips,Snacks,HUL,1,236.99,5,225.14,175.24,49.9,UPI,Express,49,4
ORD00228,2024-01-08,CUST0457,Customer 165,Ahmedabad,Gujarat,West,P875,Soft Drink,Beverages,Britannia,1,38.11,5,36.2,27.84,8.36,UPI,Express,50,5
ORD00229,2024-02-03,CUST0422,Customer 24,Bengaluru,Karnataka,South,P405,Biscuits,Snacks,Parle,2,204.1,20,326.56,209.6,116.96,Card,Standard,37,5
ORD00230,2024-04-24,CUST0373,Customer 68,Hyderabad,Telangana,South,P316,Biscuits,Snacks,Amul,3,475.08,15,1211.45,673.25,538.2,Cash,Express,17,4
ORD00231,2024-11-30,CUST0429,Customer 11,Ludhiana,Punjab,North,P149,Cleaner,Household,Nestle,1,305.08,0,305.08,228.38,76.7,Card,Standard,34,3
ORD00232,2024-05-18,CUST0319,Customer 311,Bhubaneswar,Odisha,East,P817,Milk,Dairy,ITC,5,222.02,0,1110.1,831.18,278.92,Card,Express,42,5
ORD00233,2024-04-13,CUST0184,Customer 361,Ludhiana,Punjab,North,P519,Potato,Fruits & Vegetables,Parle,4,312.32,10,1124.35,898.86,225.49,UPI,Express,45,4
ORD00234,2024-12-08,CUST0253,Customer 77,Hyderabad,Telangana,South,P192,Milk,Dairy,Nestle,1,342.38,0,342.38,274.1,68.28,Cash,Express,26,5
ORD00235,2024-05-28,CUST0185,Customer 411,Hyderabad,Telangana,South,P793,Cookies,Snacks,Blinkit Fresh,1,67.91,5,64.51,52.4,12.11,Card,Express,16,3
ORD00236,2024-02-17,CUST0191,Customer 418,New Delhi,Delhi,North,P450,Namkeen,Snacks,ITC,8,478.44,10,3444.77,2802.47,642.3,UPI,Standard,35,4
ORD00237,2024-03-22,CUST0054,Customer 214,Bhubaneswar,Odisha,East,P704,Coffee,Beverages,HUL,2,83.61,0,167.22,141.21,26.01,Cash,Standard,21,5
ORD00238,2024-02-02,CUST0134,Customer 336,Ahmedabad,Gujarat,West,P421,Paneer,Dairy,Amul,8,74.21,15,504.63,344.26,160.37,Cash,Express,52,4
ORD00239,2024-11-09,CUST0028,Customer 6,Ludhiana,Punjab,North,P758,Juice,Beverages,ITC,7,91.35,20,511.56,418.26,93.3,Cash,Standard,41,3
ORD00240,2024-07-12,CUST0207,Customer 419,Ludhiana,Punjab,North,P340,Butter,Dairy,Nestle,5,44.17,5,209.81,150.05,59.76,Card,Standard,46,4
ORD00241,2024-07-30,CUST0019,Customer 286,Ludhiana,Punjab,North,P662,Chips,Snacks,Amul,8,377.71,0,3021.68,1754.97,1266.71,UPI,Standard,42,5
ORD00242,2024-11-13,CUST0308,Customer 243,Hyderabad,Telangana,South,P833,Chips,Snacks,Blinkit Fresh,4,425.27,10,1530.97,1099.31,431.66,Cash,Standard,17,3
ORD00243,2024-09-09,CUST0072,Customer 421,Bengaluru,Karnataka,South,P834,Namkeen,Snacks,Tata,6,357.01,0,2142.06,1754.48,387.58,UPI,Standard,49,3
ORD00244,2024-01-24,CUST0475,Customer 325,Bengaluru,Karnataka,South,P957,Paneer,Dairy,Nestle,4,364.06,0,1456.24,1131.71,324.53,Card,Standard,52,5
ORD00245,2024-03-31,CUST0355,Customer 297,Hyderabad,Telangana,South,P277,Detergent,Household,ITC,7,422.63,15,2514.65,2080.4,434.25,UPI,Standard,52,5
ORD00246,2024-08-19,CUST0413,Customer 69,Bhubaneswar,Odisha,East,P241,Soap,Household,Tata,5,210.98,10,949.41,798.59,150.82,Cash,Standard,54,5
ORD00247,2024-11-28,CUST0500,Customer 491,Kolkata,West Bengal,East,P282,Cheese,Dairy,Blinkit Fresh,5,349.57,5,1660.46,1402.09,258.37,Cash,Express,58,4
ORD00248,2024-01-29,CUST0103,Customer 137,Ahmedabad,Gujarat,West,P868,Tea,Beverages,ITC,2,32.13,5,61.05,34.55,26.5,Card,Standard,19,3
ORD00249,2024-11-27,CUST0288,Customer 200,Kolkata,West Bengal,East,P343,Cookies,Snacks,Parle,2,315.73,20,505.17,408.91,96.26,Cash,Express,34,4
ORD00250,2024-11-20,CUST0361,Customer 364,Ahmedabad,Gujarat,West,P763,Tomato,Fruits & Vegetables,Blinkit Fresh,4,317.87,15,1080.76,863.52,217.24,Cash,Express,59,5
ORD00251,2024-01-21,CUST0220,Customer 143,Hyderabad,Telangana,South,P669,Milk,Dairy,Parle,3,481.99,20,1156.78,677.65,479.13,UPI,Express,47,4
ORD00252,2024-11-16,CUST0316,Customer 432,Ludhiana,Punjab,North,P777,Milk,Dairy,Parle,3,465.74,20,1117.78,631.83,485.95,Card,Standard,14,5
ORD00253,2024-06-27,CUST0114,Customer 453,Kolkata,West Bengal,East,P318,Detergent,Household,Blinkit Fresh,3,219.65,20,527.16,353.74,173.42,Card,Standard,28,3
ORD00254,2024-05-04,CUST0491,Customer 21,Mumbai,Maharashtra,West,P798,Cookies,Snacks,Blinkit Fresh,4,454.16,20,1453.31,1199.83,253.48,Card,Express,34,4
ORD00255,2024-04-08,CUST0165,Customer 264,Kolkata,West Bengal,East,P184,Cleaner,Household,Nestle,8,253.67,10,1826.42,1496.72,329.7,UPI,Express,50,3
ORD00256,2024-03-19,CUST0013,Customer 236,Bengaluru,Karnataka,South,P834,Apple,Fruits & Vegetables,Blinkit Fresh,7,330.35,0,2312.45,1789.99,522.46,UPI,Express,14,3
ORD00257,2024-08-09,CUST0162,Customer 9,Hyderabad,Telangana,South,P498,Soap,Household,Nestle,5,215.66,15,916.55,677.39,239.16,Cash,Express,51,5
ORD00258,2024-05-24,CUST0392,Customer 475,New Delhi,Delhi,North,P548,Popcorn,Snacks,Tata,2,159.12,10,286.42,209.65,76.77,Card,Express,40,3
ORD00259,2024-01-06,CUST0284,Customer 448,Bengaluru,Karnataka,South,P668,Shampoo,Household,ITC,3,163.07,10,440.29,368.62,71.67,UPI,Express,10,5
ORD00260,2024-04-04,CUST0114,Customer 316,Mumbai,Maharashtra,West,P954,Butter,Dairy,Parle,4,218.07,20,697.82,413.62,284.2,UPI,Express,21,5
ORD00261,2024-06-18,CUST0183,Customer 66,Ludhiana,Punjab,North,P787,Chips,Snacks,Britannia,5,67.14,20,268.56,186.96,81.6,UPI,Standard,49,3
ORD00262,2024-07-05,CUST0414,Customer 162,Hyderabad,Telangana,South,P538,Juice,Beverages,ITC,5,352.86,5,1676.09,1206.22,469.87,UPI,Standard,25,3
ORD00263,2024-09-06,CUST0283,Customer 56,Ahmedabad,Gujarat,West,P279,Butter,Dairy,Nestle,8,242.17,10,1743.62,1364.26,379.36,Card,Express,44,3
ORD00264,2024-10-29,CUST0109,Customer 465,Kolkata,West Bengal,East,P137,Onion,Fruits & Vegetables,Parle,1,410.07,20,328.06,220.31,107.75,Cash,Standard,51,3
ORD00265,2024-07-05,CUST0258,Customer 6,Bhubaneswar,Odisha,East,P778,Shampoo,Household,Britannia,3,243.06,20,583.34,336.68,246.66,Cash,Express,58,5
ORD00266,2024-01-21,CUST0113,Customer 390,Hyderabad,Telangana,South,P599,Cheese,Dairy,Britannia,3,373.24,15,951.76,791.63,160.13,UPI,Standard,33,3
ORD00267,2024-06-14,CUST0053,Customer 361,New Delhi,Delhi,North,P633,Soft Drink,Beverages,Parle,8,443.14,0,3545.12,2992.71,552.41,Cash,Standard,47,5
ORD00268,2024-04-24,CUST0265,Customer 208,Hyderabad,Telangana,South,P461,Popcorn,Snacks,Blinkit Fresh,2,268.0,15,455.6,383.53,72.07,Card,Standard,48,3
ORD00269,2024-11-04,CUST0368,Customer 419,Hyderabad,Telangana,South,P221,Milk,Dairy,Britannia,5,121.53,5,577.27,344.75,232.52,Card,Standard,56,3
ORD00270,2024-01-23,CUST0066,Customer 294,Ahmedabad,Gujarat,West,P706,Cheese,Dairy,ITC,3,330.68,15,843.23,469.45,373.78,UPI,Express,46,3
ORD00271,2024-12-04,CUST0421,Customer 146,New Delhi,Delhi,North,P187,Cheese,Dairy,Britannia,7,307.69,20,1723.06,1277.28,445.78,Card,Standard,40,3
ORD00272,2024-11-01,CUST0303,Customer 36,Hyderabad,Telangana,South,P335,Soap,Household,Tata,5,100.51,10,452.3,373.92,78.38,Card,Express,16,3
ORD00273,2024-09-29,CUST0258,Customer 386,Hyderabad,Telangana,South,P220,Detergent,Household,Nestle,3,248.42,20,596.21,435.2,161.01,Card,Express,48,5
ORD00274,2024-07-14,CUST0180,Customer 302,Ludhiana,Punjab,North,P923,Chips,Snacks,Nestle,7,130.15,15,774.39,609.34,165.05,Card,Express,26,4
ORD00275,2024-01-04,CUST0296,Customer 268,Bengaluru,Karnataka,South,P220,Cleaner,Household,Amul,7,143.75,0,1006.25,767.51,238.74,Card,Express,54,4
ORD00276,2024-07-06,CUST0314,Customer 142,Ahmedabad,Gujarat,West,P796,Paneer,Dairy,Tata,5,145.43,20,581.72,393.86,187.86,UPI,Standard,45,5
ORD00277,2024-12-27,CUST0204,Customer 377,Mumbai,Maharashtra,West,P241,Cleaner,Household,Nestle,8,141.81,10,1021.03,738.51,282.52,Cash,Express,38,5
ORD00278,2024-12-27,CUST0027,Customer 83,Bengaluru,Karnataka,South,P498,Toothpaste,Household,Amul,6,404.41,20,1941.17,1473.58,467.59,UPI,Express,40,5
ORD00279,2024-07-24,CUST0315,Customer 336,Mumbai,Maharashtra,West,P633,Biscuits,Snacks,Parle,6,58.42,0,350.52,268.97,81.55,Cash,Express,59,3
ORD00280,2024-12-23,CUST0119,Customer 315,Ahmedabad,Gujarat,West,P273,Cheese,Dairy,Amul,5,113.48,20,453.92,319.18,134.74,Card,Express,51,3
ORD00281,2024-12-26,CUST0036,Customer 471,Bengaluru,Karnataka,South,P192,Juice,Beverages,Parle,7,214.62,5,1427.22,1006.65,420.57,Cash,Standard,32,4
ORD00282,2024-10-13,CUST0038,Customer 258,Bengaluru,Karnataka,South,P401,Energy Drink,Beverages,Blinkit Fresh,1,145.33,15,123.53,86.7,36.83,UPI,Standard,44,5
ORD00283,2024-10-27,CUST0442,Customer 15,Bhubaneswar,Odisha,East,P593,Toothpaste,Household,Nestle,4,383.59,15,1304.21,984.0,320.21,Card,Express,34,5
ORD00284,2024-02-17,CUST0205,Customer 345,Bengaluru,Karnataka,South,P866,Juice,Beverages,Blinkit Fresh,1,356.39,10,320.75,200.3,120.45,UPI,Express,40,4
ORD00285,2024-05-15,CUST0106,Customer 118,Kolkata,West Bengal,East,P307,Curd,Dairy,Britannia,8,373.81,5,2840.96,2189.33,651.63,Cash,Standard,19,3
ORD00286,2024-09-09,CUST0460,Customer 452,New Delhi,Delhi,North,P688,Detergent,Household,Parle,1,427.05,10,384.35,282.96,101.39,Card,Express,58,5
ORD00287,2024-10-03,CUST0017,Customer 258,Bhubaneswar,Odisha,East,P455,Soap,Household,Tata,1,272.35,15,231.5,160.54,70.96,Cash,Express,39,3
ORD00288,2024-05-12,CUST0096,Customer 281,Ahmedabad,Gujarat,West,P369,Apple,Fruits & Vegetables,Britannia,7,298.88,10,1882.94,1239.88,643.06,Card,Standard,49,4
ORD00289,2024-07-24,CUST0144,Customer 231,Kolkata,West Bengal,East,P284,Coffee,Beverages,ITC,7,356.34,10,2244.94,1480.59,764.35,Cash,Express,16,5
ORD00290,2024-01-05,CUST0091,Customer 216,Kolkata,West Bengal,East,P611,Coffee,Beverages,ITC,3,404.02,5,1151.46,796.69,354.77,Cash,Standard,60,4
ORD00291,2024-11-18,CUST0050,Customer 231,Bhubaneswar,Odisha,East,P862,Tea,Beverages,Blinkit Fresh,3,48.82,10,131.81,91.34,40.47,Card,Standard,33,5
ORD00292,2024-10-21,CUST0333,Customer 333,Bhubaneswar,Odisha,East,P651,Tea,Beverages,ITC,6,436.34,20,2094.43,1276.95,817.48,Card,Standard,30,5
ORD00293,2024-11-23,CUST0414,Customer 476,Ahmedabad,Gujarat,West,P445,Energy Drink,Beverages,Tata,5,242.6,5,1152.35,933.95,218.4,Cash,Standard,14,3
ORD00294,2024-05-18,CUST0455,Customer 228,Hyderabad,Telangana,South,P899,Namkeen,Snacks,Blinkit Fresh,5,361.01,20,1444.04,1073.49,370.55,Cash,Standard,36,3
ORD00295,2024-02-02,CUST0480,Customer 450,Bengaluru,Karnataka,South,P584,Butter,Dairy,Amul,2,121.07,15,205.82,119.56,86.26,UPI,Standard,43,3
ORD00296,2024-03-05,CUST0068,Customer 270,Ludhiana,Punjab,North,P958,Potato,Fruits & Vegetables,ITC,5,130.09,10,585.41,399.8,185.61,UPI,Express,52,4
ORD00297,2024-11-01,CUST0234,Customer 324,Bhubaneswar,Odisha,East,P866,Shampoo,Household,Tata,8,84.86,20,543.1,327.55,215.55,Cash,Standard,32,4
ORD00298,2024-09-24,CUST0418,Customer 389,Bengaluru,Karnataka,South,P968,Namkeen,Snacks,ITC,7,144.71,10,911.67,504.31,407.36,Card,Standard,40,5
ORD00299,2024-01-04,CUST0281,Customer 192,Ludhiana,Punjab,North,P293,Chips,Snacks,Tata,7,403.02,20,2256.91,1397.85,859.06,Cash,Standard,35,3
ORD00300,2024-11-09,CUST0414,Customer 356,Hyderabad,Telangana,South,P801,Butter,Dairy,Parle,2,222.67,5,423.07,298.26,124.81,Card,Standard,36,3
ORD00301,2024-09-08,CUST0097,Customer 165,New Delhi,Delhi,North,P119,Chips,Snacks,ITC,8,316.51,10,2278.87,1732.26,546.61,UPI,Express,21,3
ORD00302,2024-06-24,CUST0216,Customer 160,Bhubaneswar,Odisha,East,P904,Tea,Beverages,HUL,4,63.29,0,253.16,176.72,76.44,Card,Standard,54,3
ORD00303,2024-05-08,CUST0419,Customer 196,Kolkata,West Bengal,East,P948,Tomato,Fruits & Vegetables,Amul,7,54.26,15,322.85,195.16,127.69,UPI,Express,34,4
ORD00304,2024-03-22,CUST0323,Customer 373,Bengaluru,Karnataka,South,P143,Tea,Beverages,Nestle,4,246.96,10,889.06,738.69,150.37,Card,Standard,50,4
ORD00305,2024-05-21,CUST0300,Customer 62,Hyderabad,Telangana,South,P505,Milk,Dairy,Britannia,4,323.8,10,1165.68,646.39,519.29,UPI,Express,47,5
ORD00306,2024-11-16,CUST0031,Customer 31,Mumbai,Maharashtra,West,P464,Apple,Fruits & Vegetables,ITC,3,259.96,20,623.9,406.49,217.41,Cash,Express,18,4
